,smiles,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,ExactMolWt,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,FractionCSP3,HallKierAlpha,HeavyAtomCount,HeavyAtomMolWt,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,MaxAbsEStateIndex,MaxAbsPartialCharge,MaxEStateIndex,MaxPartialCharge,MinAbsEStateIndex,MinAbsPartialCharge,MinEStateIndex,MinPartialCharge,MolLogP,MolMR,MolWt,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRadicalElectrons,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,NumValenceElectrons,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,RingCount,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea,qed
60,C1=C2C(=CC3=C1C(=O)OC3=O)C(=O)OC2=O,2.7986395701748545,769.6521153807564,11.447229278263197,7.60419028116243,7.60419028116243,7.575387400469406,4.287693700234704,4.287693700234704,3.2973297324670563,3.2973297324670563,2.408135693604598,2.408135693604598,1.663506297908878,1.663506297908878,22.50234527631195,19.178148736287287,0.0,21.544896857859182,0.0,12.13273413692322,0.0,0.0,0.0,8.834301874106695,0.0,217.98513778400002,0.5625,0.8125,1.0625,0.0,-2.5,16,216.10399999999996,6712.730657721819,8.779916753381894,2.5422914263744714,0.9016,85.02947911129611,11.183883219954648,0.3856563910770582,11.183883219954648,0.34643150095926384,0.018148148148148024,0.34643150095926384,-0.824121315192744,-0.3856563910770582,-0.5045999999999998,53.43799999999999,218.11999999999995,0,6,0,0,0,1,2,3,6,0,6,0,0,0,0,0,78,8.834301874106695,0.0,0.0,0.0,0.0,22.50234527631195,0.0,19.178148736287287,0.0,0.0,0.0,12.13273413692322,0.0,21.544896857859182,3,8.834301874106695,21.544896857859182,0.0,0.0,0.0,0.0,0.0,53.81322814952246,0.0,0.0,22.50234527631195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.1451847473172,0.0,21.544896857859182,0.0,94.56,8.678915343915344,0.0,44.73553287981859,-0.0725925925925921,-3.296485260770975,0.0,2.287962962962963,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5041792121874737
61,C1=CC(=CC(=C1)O)O,3.077660437970554,166.38833891467198,5.983127663125442,4.20382826775842,4.20382826775842,3.7876937002347035,2.2685808005458763,2.2685808005458763,1.5198521031882708,1.5198521031882708,0.8297374894999839,0.8297374894999839,0.4930306101328479,0.4930306101328479,0.0,0.0,0.0,11.49902366656781,0.0,0.0,18.19910120538483,6.06636706846161,0.0,0.0,10.213054789681411,110.036779432,1.0,1.5,1.75,0.0,-1.18,8,104.06399999999998,64.0524865010122,4.966627565982405,1.7381205361963379,0.9041418956093399,47.01987062388899,8.653055555555556,0.5078233297968214,8.653055555555556,0.1187636737862982,0.08796296296296324,0.1187636737862982,0.08796296296296324,-0.5078233297968214,1.0977999999999994,29.771599999999992,110.11199999999997,2,2,0,0,0,1,0,1,2,2,2,0,0,0,0,0,42,10.213054789681411,11.49902366656781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.06636706846161,12.13273413692322,6.06636706846161,0.0,1,10.213054789681411,0.0,0.0,0.0,0.0,0.0,0.0,24.26546827384644,0.0,11.49902366656781,0.0,0.0,11.49902366656781,0.0,10.213054789681411,0.0,0.0,0.0,24.26546827384644,0.0,0.0,0.0,40.46,0.0,0.0,0.0,17.30611111111111,0.0,0.17592592592592649,5.851296296296296,0.0,0.0,0.0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5245841402909771
62,C[Si](C)(C)O[Si](C)(C)C,3.7464179312510324,76.2114326716684,7.707106781186548,7.408248290463863,9.408248290463863,3.7071067811865475,3.408248290463863,10.22474487139159,4.326806944007555,13.59279326771846,0.6123724356957946,5.511351921262151,0.9185586535436919,8.267027881893227,16.634786505399077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.28206812208652,4.115147098438452,162.089618256,0.6666666666666666,0.8888888888888888,0.8888888888888888,1.0,0.39376623376623376,9,144.23699999999997,27.435741083179973,9.393766233766234,2.5578959332116855,8.393766233766234,60.68613837789019,5.902777777777777,0.45593439336605684,5.902777777777777,0.16986295509254018,1.2309027777777777,0.16986295509254018,-1.2309027777777781,-0.45593439336605684,2.6728000000000005,47.77700000000003,162.38099999999997,0,1,0,0,0,0,0,0,1,0,3,0,2,0,0,0,56,4.115147098438452,0.0,16.634786505399077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.28206812208652,0.0,0.0,0,4.115147098438452,16.634786505399077,0.0,0.0,0.0,39.28206812208652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.634786505399077,4.115147098438452,0.0,0.0,0.0,39.28206812208652,0.0,0.0,9.23,5.902777777777777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.447916666666668,-2.461805555555556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5673199651770209
63,CO[Si](C)(C=C)OC,3.763089869319169,78.49785513558373,6.621320343559643,5.6009536313038994,6.6009536313039,3.6819805153394642,2.421668296450265,4.815515146567617,1.6283314544833196,4.88499436344996,1.181408029424644,3.5442240882739315,0.25,0.7500000000000001,8.56091420486596,0.0,0.0,0.0,0.0,0.0,0.0,19.918889343379412,6.5470113536810866,6.578935683598497,8.852010052238501,132.06065615400001,1.375,1.75,1.75,0.6,-0.12311688311688312,8,120.13899999999998,52.28341890015258,7.876883116883118,3.0141492029794112,1.7738248895443967,51.3641512154391,5.034722222222222,0.3948175200117774,5.034722222222222,0.3602169570660456,1.6363117283950617,0.3602169570660456,-1.9074074074074072,-0.3948175200117774,1.0764,35.833,132.23499999999999,0,2,0,0,0,0,0,0,2,0,3,0,3,0,0,0,48,8.852010052238501,0.0,0.0,0.0,0.0,8.56091420486596,0.0,0.0,0.0,6.578935683598497,0.0,12.246305614505431,14.219595082555067,0.0,0,8.852010052238501,8.56091420486596,0.0,0.0,0.0,6.5470113536810866,14.219595082555067,12.278229944422844,0.0,0.0,0.0,0.0,0.0,0.0,22.780509287421026,8.852010052238501,0.0,0.0,12.278229944422844,6.5470113536810866,0.0,0.0,18.46,10.069444444444445,0.0,0.0,0.0,1.7430555555555556,0.0,0.0,0.0,5.516728395061729,1.3652160493827161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5348486355260359
64,CC(=O)OC(=O)C,3.318019590380522,83.10802962390817,5.8618073195657985,4.224744871391589,4.224744871391589,3.125897657686229,1.8164965809277263,1.8164965809277263,1.0852253202103586,1.0852253202103586,0.2874574785652649,0.2874574785652649,0.20240575138529343,0.20240575138529343,11.938610575903699,9.589074368143644,0.0,0.0,0.0,0.0,13.847474399381248,0.0,0.0,4.736862953800049,0.0,102.031694052,1.1428571428571428,1.4285714285714286,1.4285714285714286,0.5,-0.8600000000000001,7,96.041,19.093583929800843,6.14,2.3368296745854065,5.14,41.27066680061378,9.811111111111112,0.3935616726354605,9.811111111111112,0.3097681903271179,0.5624999999999998,0.3097681903271179,-0.5624999999999998,-0.3935616726354605,0.09599999999999997,22.44699999999999,102.089,0,3,0,0,0,0,0,0,3,0,3,0,0,0,0,0,40,4.736862953800049,0.0,0.0,0.0,0.0,11.938610575903699,9.589074368143644,0.0,0.0,0.0,0.0,0.0,13.847474399381248,0.0,0,14.325937321943691,11.938610575903699,0.0,0.0,0.0,13.847474399381248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.938610575903699,14.325937321943691,0.0,13.847474399381248,0.0,0.0,0.0,0.0,43.370000000000005,3.9722222222222223,0.0,19.62222222222222,0.0,0.0,-1.1249999999999996,0.0,0.0,2.363888888888889,0.0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32146962429561426
65,C(=O)=O,3.2659863237109046,23.774437510817343,2.7071067811865475,1.3164965809277263,1.3164965809277263,1.4142135623730951,0.4082482904638631,0.4082482904638631,0.08333333333333336,0.08333333333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.1514994233331,0.0,0.0,0.0,0.0,0.0,0.0,9.589074368143644,43.98982924,1.3333333333333333,1.3333333333333333,1.3333333333333333,0.0,-0.6200000000000001,3,44.009,2.7548875021634682,2.3800000000000003,1.3800000000000001,1.3799999999999997,17.062295227917083,8.125,0.3729288194127355,8.125,0.3729288194127355,0.25,0.18646440970636774,0.25,-0.18646440970636774,-0.5835,5.007,44.009,0,2,0,0,0,0,0,0,2,0,2,0,0,0,0,0,16,0.0,0.0,0.0,0.0,0.0,6.1514994233331,0.0,0.0,9.589074368143644,0.0,0.0,0.0,0.0,0.0,0,9.589074368143644,6.1514994233331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.1514994233331,9.589074368143644,0.0,0.0,0.0,0.0,0.0,0.0,34.14,0.0,0.0,16.25,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3641671297164792
66,[O-][Si]([O-])([O-])[O-].[O-][Si]([O-])([O-])[O-].[Mg+2].[Al+3].[Al+3],-2.6666666483333334e-08,63.125266344488075,9.0,6.127793643276705,11.8514082824083,4.0,1.6329931618554523,4.898979485566357,1.0000000000000002,3.0000000000000004,0.0,0.0,0.0,0.0,18.095912218397604,0.0,0.0,57.77492194145488,0.0,0.0,0.0,0.0,0.0,0.0,38.36535573727926,261.86128898000004,0.46153846153846156,0.46153846153846156,0.46153846153846156,0.0,1.9449350649350647,13,262.433,28.09640474436812,29.384825868118682,12.01664568928315,525.9856189625903,113.49953459862017,8.57638888888889,3.0,8.57638888888889,3.0,0.0,0.8935560531624536,-5.611111111111111,-0.8935560531624536,-11.416000000000002,28.769999999999996,262.433,0,8,0,0,0,0,0,0,8,0,13,0,0,0,0,0,64,56.46126795567686,0.0,0.0,0.0,0.0,57.77492194145488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,38.36535573727926,75.87083415985248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.36535573727926,0.0,0.0,0.0,75.87083415985248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184.48,0.0,0.0,68.6111111111111,0.0,0.0,0.0,0.0,0.0,0.0,-11.222222222222221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.384744421924077
67,C1=CC=C(C=C1)CO,2.8320858350070903,145.73281445033504,5.819990956308912,4.541071722634635,4.541071722634635,3.931851652578137,2.580464759133071,2.580464759133071,1.6437124426619083,1.6437124426619083,1.0253988479125442,1.0253988479125442,0.5834198265146368,0.5834198265146368,0.0,0.0,0.0,6.606881964512918,0.0,5.563451491696996,0.0,0.0,30.33183534230805,0.0,5.106527394840706,108.057514876,1.125,1.75,2.125,0.14285714285714285,-0.8200000000000001,8,100.07599999999998,91.36757727918736,5.319275766016713,2.4782287289052554,1.073981896801325,48.59057898608958,8.537592592592592,0.3916804684282009,8.537592592592592,0.06813693972174781,0.1397222222222223,0.06813693972174781,0.1397222222222223,-0.3916804684282009,1.1788999999999998,32.364799999999995,108.13999999999997,1,1,0,0,0,1,0,1,1,1,1,0,1,0,0,0,42,5.106527394840706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.33183534230805,5.563451491696996,0.0,6.606881964512918,1,5.106527394840706,0.0,0.0,0.0,0.0,6.606881964512918,0.0,35.89528683400505,0.0,0.0,0.0,0.0,0.0,0.0,5.106527394840706,6.606881964512918,0.0,5.563451491696996,30.33183534230805,0.0,0.0,0.0,20.23,0.0,0.0,0.0,8.537592592592592,0.9652777777777779,0.0,9.524074074074075,0.0,0.1397222222222223,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5723436119287516
68,CC(=O)OC(=O)C,3.318019590380522,83.10802962390817,5.8618073195657985,4.224744871391589,4.224744871391589,3.125897657686229,1.8164965809277263,1.8164965809277263,1.0852253202103586,1.0852253202103586,0.2874574785652649,0.2874574785652649,0.20240575138529343,0.20240575138529343,11.938610575903699,9.589074368143644,0.0,0.0,0.0,0.0,13.847474399381248,0.0,0.0,4.736862953800049,0.0,102.031694052,1.1428571428571428,1.4285714285714286,1.4285714285714286,0.5,-0.8600000000000001,7,96.041,19.093583929800843,6.14,2.3368296745854065,5.14,41.27066680061378,9.811111111111112,0.3935616726354605,9.811111111111112,0.3097681903271179,0.5624999999999998,0.3097681903271179,-0.5624999999999998,-0.3935616726354605,0.09599999999999997,22.44699999999999,102.089,0,3,0,0,0,0,0,0,3,0,3,0,0,0,0,0,40,4.736862953800049,0.0,0.0,0.0,0.0,11.938610575903699,9.589074368143644,0.0,0.0,0.0,0.0,0.0,13.847474399381248,0.0,0,14.325937321943691,11.938610575903699,0.0,0.0,0.0,13.847474399381248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.938610575903699,14.325937321943691,0.0,13.847474399381248,0.0,0.0,0.0,0.0,43.370000000000005,3.9722222222222223,0.0,19.62222222222222,0.0,0.0,-1.1249999999999996,0.0,0.0,2.363888888888889,0.0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32146962429561426
69,[C],0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.426652776455239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,1.0,1.0,0.0,0.0,1,12.011,0.0,0.0,0.0,0.0,8.739251027829551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08129,3.243,12.011,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.426652776455239,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.426652776455239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.426652776455239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3457380451019117
70,O.O.O=[Al]O[Si](=O)O[Si](=O)O[Al]=O,-4.999999290000104e-07,168.05372307956134,8.69023444431199,6.012438571626294,10.321839648384795,5.201907262607799,2.167553912973653,6.502661738920959,1.0302144227413572,5.117229266292961,0.4553418012614797,4.098076211353317,0.19472132430828473,2.6185173225590006,49.31524343591187,16.5305966846148,0.0,10.952383671762727,0.0,0.0,0.0,0.0,0.0,11.070462508997492,0.0,257.902462028,0.8461538461538461,1.1538461538461537,1.3846153846153846,0.0,0.01870129870129833,13,254.12699999999995,209.90821786208994,18.735267101038772,12.018701298701298,12.018701298701298,87.91948848945184,10.342546296296296,,10.342546296296296,,0.0,,-3.004871399176955,,-3.853,36.244600000000005,258.159,4,9,0,0,0,0,0,0,7,0,13,0,6,0,0,0,72,10.952383671762727,0.0,0.0,0.0,0.0,76.91630262952415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,38.55344286537501,49.31524343591187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.267627107674585,27.601059193612286,0.0,0.0,0.0,0.0,0.0,0.0,158.97,52.028999485596714,-3.334071502057615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.00974279835391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4404487549252819
71,B#N,3.0,6.754887502163469,2.0,1.0245638646895838,1.0245638646895838,1.0,0.25819888974716115,0.25819888974716115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.4885937316217435,5.159271895103014,25.0123794,1.5,1.5,1.5,0.0,-0.22506493506493513,2,24.819,2.0,1.7749350649350646,0.7749350649350653,-6.668227081631583,13.910622059767006,6.5,,6.5,,3.5,,3.5,,-0.36572000000000005,7.478999999999999,24.819,0,1,0,0,0,0,0,0,1,0,2,0,0,0,0,0,8,0.0,0.0,0.0,0.0,0.0,12.647865626724759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,7.4885937316217435,5.159271895103014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.4885937316217435,0.0,5.159271895103014,0.0,0.0,0.0,0.0,0.0,23.79,0.0,0.0,0.0,6.5,0.0,0.0,0.0,0.0,0.0,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33099692140566694
72,CC1=C(C=C(C=C1)[N+](=O)[O-])Cl,3.1515496683060507,298.4920897763861,8.430721420318147,5.873725457005789,6.629654403024244,5.1090609052806215,3.0157712776372887,3.393735750646516,2.1905965746895455,2.5977967014301515,1.3662352915460256,1.7734354182866314,0.695336615395911,0.8701197767130799,4.923311048817671,10.114318268765572,0.0,5.687386274683562,5.022633313741326,5.563451491696996,12.13273413692322,12.990104268152233,0.0,0.0,11.600939890232516,171.008706112,1.5454545454545454,2.1818181818181817,2.6363636363636362,0.14285714285714285,-1.0899999999999999,11,165.535,271.8125711057006,8.01090817356206,2.8812199354895727,1.6807125364588127,68.75258718327504,10.211361803980852,0.2704341797719859,10.211361803980852,0.2704341797719859,0.028333333333333544,0.2583088863090307,-0.4669444444444446,-0.2583088863090307,2.5566200000000006,42.84340000000002,171.583,0,3,0,0,0,1,0,1,2,0,4,0,1,0,0,0,58,0.0,0.0,0.0,0.0,5.687386274683562,0.0,10.114318268765572,0.0,0.0,0.0,17.667306958694127,12.487188691387619,12.13273413692322,9.945944362558997,1,4.923311048817671,17.28832616491608,0.0,0.0,0.0,6.923737199690624,0.0,38.89950427958872,0.0,0.0,0.0,5.687386274683562,0.0,11.600939890232516,4.923311048817671,0.0,17.038055468456196,5.563451491696996,18.19910120538483,5.022633313741326,0.0,0.0,43.14,0.0,5.653456790123457,9.744417359536406,10.641176618795667,0.8730246913580251,0.0,4.401358024691358,0.0,1.797677626606198,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4815186208815348
73,CCO[Si](C)(OCC)OCC,3.790229816165348,80.66692585709745,8.742640687119287,7.846065214951231,8.846065214951233,5.181980515339465,4.099718183039876,6.324463054431465,2.1614105413724527,4.752180816548481,1.2195787943777123,3.6587363831331374,0.9115660924854931,2.73469827745648,8.80443515703238,0.0,0.0,0.0,19.820645893538753,0.0,0.0,0.0,27.318222952752958,0.0,13.278015078357752,178.102520966,0.8181818181818182,1.0909090909090908,1.2727272727272727,1.0,0.09688311688311688,11,160.15999999999997,203.19001022816371,11.096883116883117,5.7098617006878,4.523515680186529,70.02051223483168,5.404722222222222,0.49715393617402215,5.404722222222222,0.49715393617402215,0.6554783950617284,0.3739040105312309,-2.2494212962962967,-0.3739040105312309,1.6645999999999999,46.49600000000002,178.30399999999997,0,3,0,0,0,0,0,0,3,0,4,0,6,0,0,0,68,13.278015078357752,0.0,0.0,0.0,0.0,8.80443515703238,0.0,0.0,0.0,0.0,0.0,20.771211599071872,26.367657247219842,0.0,0,13.278015078357752,8.80443515703238,0.0,0.0,0.0,27.318222952752958,19.820645893538753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.625081050571136,13.278015078357752,0.0,20.771211599071872,0.0,6.5470113536810866,0.0,0.0,27.69,16.214166666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.729699074074075,-2.2494212962962967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5789819165403256
